Name,description,Categories,Images
Cassia Funnel Sweatshirt-M-White,<p>The casual Cassia Funnel Sweatshirt sports front angled pockets and a drawstring stretch funnel hoodie. A cowl front neck pairs with a tagless label at back neck.</p> <p>&bull; White full zip hoodie with gray detail.<br />&bull; 65% Cotton/28% Nylon/7% Spandex.<br />&bull; Front slash pockets.<br />&bull; Tagless label at back neck.</p>,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Promotions>Women Sale|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/w/h/wh08-white_main.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh08-white_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh08-white_alternate.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh08-white_back.jpg"
Cassia Funnel Sweatshirt-S-Orange,<p>The casual Cassia Funnel Sweatshirt sports front angled pockets and a drawstring stretch funnel hoodie. A cowl front neck pairs with a tagless label at back neck.</p> <p>&bull; White full zip hoodie with gray detail.<br />&bull; 65% Cotton/28% Nylon/7% Spandex.<br />&bull; Front slash pockets.<br />&bull; Tagless label at back neck.</p>,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Promotions>Women Sale|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/h/wh08-orange_main.jpg
Cassia Funnel Sweatshirt-S-Purple,<p>The casual Cassia Funnel Sweatshirt sports front angled pockets and a drawstring stretch funnel hoodie. A cowl front neck pairs with a tagless label at back neck.</p> <p>&bull; White full zip hoodie with gray detail.<br />&bull; 65% Cotton/28% Nylon/7% Spandex.<br />&bull; Front slash pockets.<br />&bull; Tagless label at back neck.</p>,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Promotions>Women Sale|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/h/wh08-purple_main.jpg
Cassia Funnel Sweatshirt-S-White,<p>The casual Cassia Funnel Sweatshirt sports front angled pockets and a drawstring stretch funnel hoodie. A cowl front neck pairs with a tagless label at back neck.</p> <p>&bull; White full zip hoodie with gray detail.<br />&bull; 65% Cotton/28% Nylon/7% Spandex.<br />&bull; Front slash pockets.<br />&bull; Tagless label at back neck.</p>,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Promotions>Women Sale|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/w/h/wh08-white_main.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh08-white_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh08-white_alternate.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh08-white_back.jpg"
Cassia Funnel Sweatshirt-XL-Orange,<p>The casual Cassia Funnel Sweatshirt sports front angled pockets and a drawstring stretch funnel hoodie. A cowl front neck pairs with a tagless label at back neck.</p> <p>&bull; White full zip hoodie with gray detail.<br />&bull; 65% Cotton/28% Nylon/7% Spandex.<br />&bull; Front slash pockets.<br />&bull; Tagless label at back neck.</p>,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Promotions>Women Sale|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/h/wh08-orange_main.jpg
Cassia Funnel Sweatshirt-XL-Purple,<p>The casual Cassia Funnel Sweatshirt sports front angled pockets and a drawstring stretch funnel hoodie. A cowl front neck pairs with a tagless label at back neck.</p> <p>&bull; White full zip hoodie with gray detail.<br />&bull; 65% Cotton/28% Nylon/7% Spandex.<br />&bull; Front slash pockets.<br />&bull; Tagless label at back neck.</p>,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Promotions>Women Sale|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/h/wh08-purple_main.jpg
Cassia Funnel Sweatshirt-XL-White,<p>The casual Cassia Funnel Sweatshirt sports front angled pockets and a drawstring stretch funnel hoodie. A cowl front neck pairs with a tagless label at back neck.</p> <p>&bull; White full zip hoodie with gray detail.<br />&bull; 65% Cotton/28% Nylon/7% Spandex.<br />&bull; Front slash pockets.<br />&bull; Tagless label at back neck.</p>,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Promotions>Women Sale|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/w/h/wh08-white_main.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh08-white_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh08-white_alternate.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh08-white_back.jpg"
Cassia Funnel Sweatshirt-XS-Orange,<p>The casual Cassia Funnel Sweatshirt sports front angled pockets and a drawstring stretch funnel hoodie. A cowl front neck pairs with a tagless label at back neck.</p> <p>&bull; White full zip hoodie with gray detail.<br />&bull; 65% Cotton/28% Nylon/7% Spandex.<br />&bull; Front slash pockets.<br />&bull; Tagless label at back neck.</p>,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Promotions>Women Sale|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/h/wh08-orange_main.jpg
Cassia Funnel Sweatshirt-XS-Purple,<p>The casual Cassia Funnel Sweatshirt sports front angled pockets and a drawstring stretch funnel hoodie. A cowl front neck pairs with a tagless label at back neck.</p> <p>&bull; White full zip hoodie with gray detail.<br />&bull; 65% Cotton/28% Nylon/7% Spandex.<br />&bull; Front slash pockets.<br />&bull; Tagless label at back neck.</p>,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Promotions>Women Sale|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/h/wh08-purple_main.jpg
Cassia Funnel Sweatshirt-XS-White,<p>The casual Cassia Funnel Sweatshirt sports front angled pockets and a drawstring stretch funnel hoodie. A cowl front neck pairs with a tagless label at back neck.</p> <p>&bull; White full zip hoodie with gray detail.<br />&bull; 65% Cotton/28% Nylon/7% Spandex.<br />&bull; Front slash pockets.<br />&bull; Tagless label at back neck.</p>,Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Promotions>Women Sale|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/w/h/wh08-white_main.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh08-white_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh08-white_alternate.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh08-white_back.jpg"
Ariel Roll Sleeve Sweatshirt,"<p>Soft, sleek and subtle, the Ariel Roll Sleeve Sweatshirt is a nuanced fitness garment for all occasions. It works equally well as a workout piece or in a casual social setting.</p> <p>&bull; Purple two-tone lightweight hoodie. <br />&bull; 100% cotton.<br />&bull; Adjustable roll sleeves for Long-Sleeve or 3/4 sleeve.<br />&bull; Casual, comfy piece for running errands or weekend activities.</p>",Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/h/wh09-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh09-purple_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh09-purple_back.jpg"
Ariel Roll Sleeve Sweatshirt-L-Green,"<p>Soft, sleek and subtle, the Ariel Roll Sleeve Sweatshirt is a nuanced fitness garment for all occasions. It works equally well as a workout piece or in a casual social setting.</p> <p>&bull; Purple two-tone lightweight hoodie. <br />&bull; 100% cotton.<br />&bull; Adjustable roll sleeves for Long-Sleeve or 3/4 sleeve.<br />&bull; Casual, comfy piece for running errands or weekend activities.</p>",Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/h/wh09-green_main.jpg
Ariel Roll Sleeve Sweatshirt-L-Purple,"<p>Soft, sleek and subtle, the Ariel Roll Sleeve Sweatshirt is a nuanced fitness garment for all occasions. It works equally well as a workout piece or in a casual social setting.</p> <p>&bull; Purple two-tone lightweight hoodie. <br />&bull; 100% cotton.<br />&bull; Adjustable roll sleeves for Long-Sleeve or 3/4 sleeve.<br />&bull; Casual, comfy piece for running errands or weekend activities.</p>",Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/h/wh09-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh09-purple_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh09-purple_back.jpg"
Ariel Roll Sleeve Sweatshirt-L-Red,"<p>Soft, sleek and subtle, the Ariel Roll Sleeve Sweatshirt is a nuanced fitness garment for all occasions. It works equally well as a workout piece or in a casual social setting.</p> <p>&bull; Purple two-tone lightweight hoodie. <br />&bull; 100% cotton.<br />&bull; Adjustable roll sleeves for Long-Sleeve or 3/4 sleeve.<br />&bull; Casual, comfy piece for running errands or weekend activities.</p>",Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/h/wh09-red_main.jpg
Ariel Roll Sleeve Sweatshirt-M-Green,"<p>Soft, sleek and subtle, the Ariel Roll Sleeve Sweatshirt is a nuanced fitness garment for all occasions. It works equally well as a workout piece or in a casual social setting.</p> <p>&bull; Purple two-tone lightweight hoodie. <br />&bull; 100% cotton.<br />&bull; Adjustable roll sleeves for Long-Sleeve or 3/4 sleeve.<br />&bull; Casual, comfy piece for running errands or weekend activities.</p>",Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/h/wh09-green_main.jpg
Ariel Roll Sleeve Sweatshirt-M-Purple,"<p>Soft, sleek and subtle, the Ariel Roll Sleeve Sweatshirt is a nuanced fitness garment for all occasions. It works equally well as a workout piece or in a casual social setting.</p> <p>&bull; Purple two-tone lightweight hoodie. <br />&bull; 100% cotton.<br />&bull; Adjustable roll sleeves for Long-Sleeve or 3/4 sleeve.<br />&bull; Casual, comfy piece for running errands or weekend activities.</p>",Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/h/wh09-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh09-purple_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh09-purple_back.jpg"
Ariel Roll Sleeve Sweatshirt-M-Red,"<p>Soft, sleek and subtle, the Ariel Roll Sleeve Sweatshirt is a nuanced fitness garment for all occasions. It works equally well as a workout piece or in a casual social setting.</p> <p>&bull; Purple two-tone lightweight hoodie. <br />&bull; 100% cotton.<br />&bull; Adjustable roll sleeves for Long-Sleeve or 3/4 sleeve.<br />&bull; Casual, comfy piece for running errands or weekend activities.</p>",Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/h/wh09-red_main.jpg
Ariel Roll Sleeve Sweatshirt-S-Green,"<p>Soft, sleek and subtle, the Ariel Roll Sleeve Sweatshirt is a nuanced fitness garment for all occasions. It works equally well as a workout piece or in a casual social setting.</p> <p>&bull; Purple two-tone lightweight hoodie. <br />&bull; 100% cotton.<br />&bull; Adjustable roll sleeves for Long-Sleeve or 3/4 sleeve.<br />&bull; Casual, comfy piece for running errands or weekend activities.</p>",Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/h/wh09-green_main.jpg
Ariel Roll Sleeve Sweatshirt-S-Purple,"<p>Soft, sleek and subtle, the Ariel Roll Sleeve Sweatshirt is a nuanced fitness garment for all occasions. It works equally well as a workout piece or in a casual social setting.</p> <p>&bull; Purple two-tone lightweight hoodie. <br />&bull; 100% cotton.<br />&bull; Adjustable roll sleeves for Long-Sleeve or 3/4 sleeve.<br />&bull; Casual, comfy piece for running errands or weekend activities.</p>",Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/h/wh09-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh09-purple_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh09-purple_back.jpg"
Ariel Roll Sleeve Sweatshirt-S-Red,"<p>Soft, sleek and subtle, the Ariel Roll Sleeve Sweatshirt is a nuanced fitness garment for all occasions. It works equally well as a workout piece or in a casual social setting.</p> <p>&bull; Purple two-tone lightweight hoodie. <br />&bull; 100% cotton.<br />&bull; Adjustable roll sleeves for Long-Sleeve or 3/4 sleeve.<br />&bull; Casual, comfy piece for running errands or weekend activities.</p>",Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/h/wh09-red_main.jpg
Ariel Roll Sleeve Sweatshirt-XL-Green,"<p>Soft, sleek and subtle, the Ariel Roll Sleeve Sweatshirt is a nuanced fitness garment for all occasions. It works equally well as a workout piece or in a casual social setting.</p> <p>&bull; Purple two-tone lightweight hoodie. <br />&bull; 100% cotton.<br />&bull; Adjustable roll sleeves for Long-Sleeve or 3/4 sleeve.<br />&bull; Casual, comfy piece for running errands or weekend activities.</p>",Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/h/wh09-green_main.jpg
Ariel Roll Sleeve Sweatshirt-XL-Purple,"<p>Soft, sleek and subtle, the Ariel Roll Sleeve Sweatshirt is a nuanced fitness garment for all occasions. It works equally well as a workout piece or in a casual social setting.</p> <p>&bull; Purple two-tone lightweight hoodie. <br />&bull; 100% cotton.<br />&bull; Adjustable roll sleeves for Long-Sleeve or 3/4 sleeve.<br />&bull; Casual, comfy piece for running errands or weekend activities.</p>",Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/h/wh09-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh09-purple_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh09-purple_back.jpg"
Ariel Roll Sleeve Sweatshirt-XL-Red,"<p>Soft, sleek and subtle, the Ariel Roll Sleeve Sweatshirt is a nuanced fitness garment for all occasions. It works equally well as a workout piece or in a casual social setting.</p> <p>&bull; Purple two-tone lightweight hoodie. <br />&bull; 100% cotton.<br />&bull; Adjustable roll sleeves for Long-Sleeve or 3/4 sleeve.<br />&bull; Casual, comfy piece for running errands or weekend activities.</p>",Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/h/wh09-red_main.jpg
Ariel Roll Sleeve Sweatshirt-XS-Green,"<p>Soft, sleek and subtle, the Ariel Roll Sleeve Sweatshirt is a nuanced fitness garment for all occasions. It works equally well as a workout piece or in a casual social setting.</p> <p>&bull; Purple two-tone lightweight hoodie. <br />&bull; 100% cotton.<br />&bull; Adjustable roll sleeves for Long-Sleeve or 3/4 sleeve.<br />&bull; Casual, comfy piece for running errands or weekend activities.</p>",Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/h/wh09-green_main.jpg
Ariel Roll Sleeve Sweatshirt-XS-Purple,"<p>Soft, sleek and subtle, the Ariel Roll Sleeve Sweatshirt is a nuanced fitness garment for all occasions. It works equally well as a workout piece or in a casual social setting.</p> <p>&bull; Purple two-tone lightweight hoodie. <br />&bull; 100% cotton.<br />&bull; Adjustable roll sleeves for Long-Sleeve or 3/4 sleeve.<br />&bull; Casual, comfy piece for running errands or weekend activities.</p>",Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/h/wh09-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh09-purple_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/h/wh09-purple_back.jpg"
Ariel Roll Sleeve Sweatshirt-XS-Red,"<p>Soft, sleek and subtle, the Ariel Roll Sleeve Sweatshirt is a nuanced fitness garment for all occasions. It works equally well as a workout piece or in a casual social setting.</p> <p>&bull; Purple two-tone lightweight hoodie. <br />&bull; 100% cotton.<br />&bull; Adjustable roll sleeves for Long-Sleeve or 3/4 sleeve.<br />&bull; Casual, comfy piece for running errands or weekend activities.</p>",Clothing>Women>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/h/wh09-red_main.jpg
